rating,day_of_week,week_of_year,hour,month,yrs_to_review,lenDevResp,lenTitle,lenReview,ratings_per_yr_in_exist,app_rank_in_cat_per_yr_in_exist,BBB_complaints_per_yr_in_exist,BBB_complaints_per_BBB_review,len_review_per_len_title,Dev_resp_per_yr,DevLen_per_ReviewLen,ReviewLen_by_time_of_day,ReviewLen_by_day_of_week
2,5,47,22,11,5,316,25,120,11340.0,200.0,122.0,2.0,5.0,63.0,3.0,5.0,24.0
5,5,19,11,5,6,0,22,37,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,3.0,7.0
1,1,45,13,11,5,314,58,117,11340.0,200.0,122.0,2.0,2.0,63.0,3.0,9.0,117.0
5,4,19,13,5,6,0,4,57,9450.0,166.0,102.0,2.0,14.0,0.0,0.0,4.0,14.0
5,1,18,0,5,6,0,4,25,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,inf,25.0
5,4,17,13,4,6,0,7,20,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,5.0
5,4,14,17,4,6,0,6,63,9450.0,166.0,102.0,2.0,10.0,0.0,0.0,4.0,16.0
5,2,13,2,3,6,0,12,26,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,13.0,13.0
5,4,11,3,3,6,0,12,18,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,6.0,4.0
1,1,12,4,3,6,487,8,215,9450.0,166.0,102.0,2.0,27.0,81.0,2.0,54.0,215.0
5,3,10,2,3,6,0,36,34,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,17.0,11.0
5,5,21,19,5,6,0,7,77,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,4.0,15.0
1,2,3,23,1,6,337,9,415,9450.0,166.0,102.0,2.0,46.0,56.0,1.0,18.0,208.0
2,2,3,21,1,6,339,37,61,9450.0,166.0,102.0,2.0,2.0,56.0,6.0,3.0,30.0
4,2,52,0,12,5,321,6,50,11340.0,200.0,122.0,2.0,8.0,64.0,6.0,inf,25.0
5,7,19,16,5,6,0,22,47,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,3.0,7.0
5,3,19,16,5,6,0,13,45,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,15.0
5,7,14,1,4,6,0,14,41,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,41.0,6.0
4,4,17,0,4,6,0,10,76,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,inf,19.0
5,2,10,22,3,6,0,5,23,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,1.0,12.0
5,1,10,16,3,6,0,5,29,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,2.0,29.0
5,2,7,12,2,6,0,13,35,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,18.0
1,3,7,16,2,6,280,44,111,9450.0,166.0,102.0,2.0,3.0,47.0,3.0,7.0,37.0
5,3,6,10,2,6,0,4,73,9450.0,166.0,102.0,2.0,18.0,0.0,0.0,7.0,24.0
5,1,3,21,1,6,0,10,42,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,42.0
5,2,19,0,5,6,0,5,23,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,inf,12.0
2,7,48,23,11,5,296,18,59,11340.0,200.0,122.0,2.0,3.0,59.0,5.0,3.0,8.0
4,3,21,8,5,6,0,22,14,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,2.0,5.0
5,2,18,11,5,6,0,10,165,9450.0,166.0,102.0,2.0,16.0,0.0,0.0,15.0,82.0
5,1,16,14,4,6,0,3,32,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,2.0,32.0
5,2,15,18,4,6,0,25,54,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,3.0,27.0
5,2,15,9,4,6,0,11,56,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,6.0,28.0
5,6,9,23,3,6,0,10,26,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,4.0
5,1,9,23,3,6,0,10,29,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,29.0
5,1,8,23,2,6,0,16,39,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,39.0
5,3,6,13,2,6,0,7,34,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,3.0,11.0
5,2,4,19,1,6,0,9,70,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,4.0,35.0
5,5,1,11,1,6,0,7,22,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,4.0
5,4,1,12,1,6,0,4,30,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,2.0,8.0
5,4,1,6,1,6,0,9,25,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,4.0,6.0
2,1,1,21,1,6,372,22,247,9450.0,166.0,102.0,2.0,11.0,62.0,2.0,12.0,247.0
5,4,52,13,12,5,0,19,72,11340.0,200.0,122.0,2.0,4.0,0.0,0.0,6.0,18.0
5,1,21,12,5,6,0,8,41,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,3.0,41.0
5,6,20,18,5,6,0,10,21,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,4.0
5,3,18,23,5,6,0,11,46,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,15.0
5,1,18,22,5,6,0,7,46,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,2.0,46.0
5,3,17,22,4,6,0,8,57,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,3.0,19.0
5,3,15,11,4,6,0,4,10,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,3.0
5,7,14,0,4,6,0,14,25,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,inf,4.0
5,5,14,1,4,6,0,9,42,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,42.0,8.0
5,4,14,15,4,6,0,16,33,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,8.0
5,4,13,0,4,6,0,13,25,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,inf,6.0
5,6,9,15,3,6,0,4,44,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,3.0,7.0
3,1,12,20,3,6,531,2,47,9450.0,166.0,102.0,2.0,24.0,88.0,11.0,2.0,47.0
5,3,9,1,3,6,0,7,37,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,37.0,12.0
5,2,9,3,3,6,0,7,29,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,10.0,14.0
5,4,6,21,2,6,0,19,37,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,9.0
5,3,5,12,2,6,0,4,22,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,2.0,7.0
1,3,6,20,2,6,330,16,133,9450.0,166.0,102.0,2.0,8.0,55.0,2.0,7.0,44.0
5,5,1,15,1,6,0,16,61,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,4.0,12.0
3,4,53,2,12,5,307,20,60,11340.0,200.0,122.0,2.0,3.0,61.0,5.0,30.0,15.0
5,5,21,21,5,6,0,9,40,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,8.0
5,4,20,1,5,6,0,9,35,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,35.0,9.0
5,5,19,21,5,6,0,5,10,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,0.0,2.0
5,5,18,18,5,6,0,11,39,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,8.0
5,4,18,22,5,6,0,11,15,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,4.0
5,2,16,3,4,6,0,9,25,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,8.0,12.0
5,2,12,4,3,6,0,4,60,9450.0,166.0,102.0,2.0,15.0,0.0,0.0,15.0,30.0
5,5,7,16,2,6,0,5,53,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,3.0,11.0
5,5,4,2,1,6,0,24,19,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,10.0,4.0
5,6,1,22,1,6,0,8,49,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,2.0,8.0
1,4,4,17,1,6,357,9,146,9450.0,166.0,102.0,2.0,16.0,60.0,2.0,9.0,36.0
5,4,1,4,1,6,0,21,83,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,21.0,21.0
5,3,21,21,5,6,0,28,45,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,15.0
1,5,51,12,12,5,256,32,210,11340.0,200.0,122.0,2.0,7.0,51.0,1.0,18.0,42.0
5,6,20,12,5,6,0,17,41,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,3.0,7.0
5,5,20,7,5,6,0,36,1,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,0.0,0.0
5,4,19,0,5,6,0,4,33,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,inf,8.0
5,7,18,17,5,6,0,29,15,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,2.0
5,6,18,18,5,6,0,16,66,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,4.0,11.0
5,4,18,12,5,6,0,11,27,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,7.0
5,3,18,9,5,6,0,31,35,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,4.0,12.0
5,7,17,9,5,6,0,10,26,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,4.0
5,3,17,10,4,6,0,12,26,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,3.0,9.0
5,3,16,13,4,6,0,9,32,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,11.0
5,2,15,19,4,6,0,9,17,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,8.0
5,7,14,21,4,6,0,9,43,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,2.0,6.0
5,3,11,8,3,6,0,16,21,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,3.0,7.0
5,2,9,5,3,6,0,25,11,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,2.0,6.0
5,4,8,7,2,6,0,9,59,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,8.0,15.0
5,4,7,20,2,6,0,7,19,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,5.0
5,4,1,17,1,6,0,12,50,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,3.0,12.0
4,1,7,5,2,6,0,20,4,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,1.0,4.0
1,3,6,16,2,6,339,9,155,9450.0,166.0,102.0,2.0,17.0,56.0,2.0,10.0,52.0
1,2,6,20,2,6,234,29,101,9450.0,166.0,102.0,2.0,3.0,39.0,2.0,5.0,50.0
1,4,2,15,1,6,208,22,53,9450.0,166.0,102.0,2.0,2.0,35.0,4.0,4.0,13.0
5,3,23,8,6,6,0,8,20,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,7.0
5,6,22,13,6,6,0,9,26,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,4.0
5,1,21,15,5,6,0,12,21,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,21.0
5,6,19,20,5,6,0,11,28,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,5.0
3,5,19,1,5,6,0,4,69,9450.0,166.0,102.0,2.0,17.0,0.0,0.0,69.0,14.0
5,1,19,6,5,6,0,7,9,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,2.0,9.0
5,6,18,20,5,6,0,4,35,9450.0,166.0,102.0,2.0,9.0,0.0,0.0,2.0,6.0
5,7,14,0,4,6,0,6,51,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,inf,7.0
5,1,13,14,3,6,0,7,76,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,5.0,76.0
5,7,6,4,2,6,0,11,17,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,4.0,2.0
4,1,12,16,3,6,0,5,41,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,3.0,41.0
2,3,7,1,2,6,332,12,96,9450.0,166.0,102.0,2.0,8.0,55.0,3.0,96.0,32.0
5,6,5,18,2,6,0,6,61,9450.0,166.0,102.0,2.0,10.0,0.0,0.0,3.0,10.0
5,2,5,21,2,6,0,10,140,9450.0,166.0,102.0,2.0,14.0,0.0,0.0,7.0,70.0
5,4,2,11,1,6,0,9,19,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,5.0
5,1,2,7,1,6,0,4,61,9450.0,166.0,102.0,2.0,15.0,0.0,0.0,9.0,61.0
5,1,19,21,5,6,0,10,19,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,19.0
2,2,51,3,12,5,252,8,77,11340.0,200.0,122.0,2.0,10.0,50.0,3.0,26.0,38.0
1,4,49,22,12,5,266,7,62,11340.0,200.0,122.0,2.0,9.0,53.0,4.0,3.0,16.0
1,2,23,15,6,6,294,24,26,9450.0,166.0,102.0,2.0,1.0,49.0,11.0,2.0,13.0
1,1,21,16,5,6,421,38,95,9450.0,166.0,102.0,2.0,2.0,70.0,4.0,6.0,95.0
5,7,17,9,5,6,0,21,5,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,1.0,1.0
5,2,11,18,3,6,0,7,54,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,3.0,27.0
1,1,12,21,3,6,360,12,92,9450.0,166.0,102.0,2.0,8.0,60.0,4.0,4.0,92.0
5,4,8,3,2,6,0,5,53,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,18.0,13.0
5,2,8,9,2,6,0,6,43,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,5.0,22.0
5,7,7,23,2,6,0,12,41,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,6.0
5,4,6,0,2,6,0,13,49,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,inf,12.0
1,2,7,16,2,6,482,6,136,9450.0,166.0,102.0,2.0,23.0,80.0,4.0,8.0,68.0
5,3,6,17,2,6,0,16,30,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,10.0
5,5,1,14,1,6,0,10,27,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,5.0
5,4,1,18,1,6,0,11,70,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,4.0,18.0
5,4,21,1,5,6,0,6,23,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,23.0,6.0
5,1,20,10,5,6,0,14,73,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,7.0,73.0
5,2,18,20,5,6,0,9,38,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,19.0
5,5,17,1,4,6,0,12,45,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,45.0,9.0
5,3,16,15,4,6,0,11,34,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,11.0
5,1,15,23,4,6,0,9,31,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,31.0
5,5,14,4,4,6,0,19,93,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,23.0,19.0
5,5,10,14,3,6,0,9,38,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,3.0,8.0
4,4,13,6,4,6,0,11,44,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,7.0,11.0
5,5,10,12,3,6,0,27,10,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,1.0,2.0
5,5,9,23,3,6,0,4,60,9450.0,166.0,102.0,2.0,15.0,0.0,0.0,3.0,12.0
5,6,6,17,2,6,0,4,39,9450.0,166.0,102.0,2.0,10.0,0.0,0.0,2.0,6.0
5,6,5,15,2,6,0,8,44,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,3.0,7.0
5,1,2,21,1,6,0,16,36,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,36.0
5,3,19,16,5,6,0,11,39,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,13.0
1,3,52,2,12,5,248,3,143,11340.0,200.0,122.0,2.0,48.0,50.0,2.0,72.0,48.0
5,3,18,17,5,6,0,6,28,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,2.0,9.0
5,6,17,19,5,6,0,19,30,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,5.0
5,1,17,15,4,6,0,11,27,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,27.0
5,5,12,10,3,6,0,2,77,9450.0,166.0,102.0,2.0,38.0,0.0,0.0,8.0,15.0
5,4,12,18,3,6,0,3,32,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,2.0,8.0
5,1,12,17,3,6,0,22,30,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,2.0,30.0
5,5,10,22,3,6,0,1,46,9450.0,166.0,102.0,2.0,46.0,0.0,0.0,2.0,9.0
5,2,10,10,3,6,0,13,14,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,7.0
5,3,7,23,2,6,0,18,77,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,3.0,26.0
5,6,6,20,2,6,0,6,18,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,3.0
4,3,7,0,2,6,0,13,32,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,inf,11.0
5,4,6,11,2,6,0,21,71,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,6.0,18.0
5,3,1,15,1,6,0,11,116,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,8.0,39.0
4,4,2,3,1,6,0,24,41,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,14.0,10.0
5,2,1,22,1,6,0,4,11,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,0.0,6.0
5,5,41,7,10,5,0,14,29,11340.0,200.0,122.0,2.0,2.0,0.0,0.0,4.0,6.0
2,7,22,21,6,6,453,19,117,9450.0,166.0,102.0,2.0,6.0,76.0,4.0,6.0,17.0
5,6,21,5,5,6,0,20,12,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,2.0,2.0
5,2,20,0,5,6,0,9,17,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,inf,8.0
5,6,19,21,5,6,0,21,107,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,5.0,18.0
5,7,17,19,5,6,0,14,40,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,6.0
5,6,17,15,5,6,0,9,34,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,6.0
5,2,17,3,4,6,0,17,23,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,8.0,12.0
5,5,15,18,4,6,0,11,39,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,8.0
5,2,12,3,3,6,0,17,89,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,30.0,44.0
5,6,10,5,3,6,0,5,25,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,5.0,4.0
5,5,7,2,2,6,0,7,39,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,20.0,8.0
4,4,10,13,3,6,0,18,16,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,4.0
5,6,4,13,1,6,0,9,11,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,2.0
5,3,23,23,6,6,0,34,11,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,0.0,4.0
1,1,1,17,1,6,235,28,227,9450.0,166.0,102.0,2.0,8.0,39.0,1.0,13.0,227.0
2,3,53,15,12,5,947,66,1512,11340.0,200.0,122.0,2.0,23.0,189.0,1.0,101.0,504.0
5,2,19,17,5,6,0,10,62,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,4.0,31.0
5,7,17,1,5,6,0,24,46,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,46.0,7.0
5,4,17,5,4,6,0,8,30,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,6.0,8.0
5,3,17,22,4,6,0,4,74,9450.0,166.0,102.0,2.0,18.0,0.0,0.0,3.0,25.0
5,2,17,2,4,6,0,7,49,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,24.0,24.0
5,4,11,11,3,6,0,10,22,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,6.0
5,3,11,18,3,6,0,4,51,9450.0,166.0,102.0,2.0,13.0,0.0,0.0,3.0,17.0
5,4,10,0,3,6,0,7,26,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,inf,6.0
5,5,7,7,2,6,0,15,20,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,3.0,4.0
5,2,7,22,2,6,0,9,16,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,8.0
5,4,5,0,2,6,0,4,33,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,inf,8.0
5,3,5,20,2,6,0,5,41,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,2.0,14.0
5,4,2,9,1,6,0,13,57,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,6.0,14.0
5,3,2,2,1,6,0,9,53,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,26.0,18.0
5,1,2,1,1,6,0,35,28,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,28.0,28.0
5,5,1,22,1,6,0,17,8,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,0.0,2.0
5,3,1,6,1,6,0,12,52,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,9.0,17.0
5,4,23,1,6,6,0,7,26,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,26.0,6.0
1,5,43,22,10,5,0,8,184,11340.0,200.0,122.0,2.0,23.0,0.0,0.0,8.0,37.0
5,2,15,21,4,6,0,4,24,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,1.0,12.0
4,6,21,12,5,6,0,8,9,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,2.0
5,3,12,7,3,6,0,11,76,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,11.0,25.0
5,4,9,18,3,6,0,9,41,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,2.0,10.0
3,3,10,2,3,6,498,33,33,9450.0,166.0,102.0,2.0,1.0,83.0,15.0,16.0,11.0
5,3,6,23,2,6,0,4,60,9450.0,166.0,102.0,2.0,15.0,0.0,0.0,3.0,20.0
5,3,1,16,1,6,0,9,51,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,3.0,17.0
5,2,23,1,6,6,0,4,17,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,17.0,8.0
5,4,21,14,5,6,0,4,37,9450.0,166.0,102.0,2.0,9.0,0.0,0.0,3.0,9.0
5,2,19,10,5,6,0,7,9,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,4.0
5,4,14,8,4,6,0,7,40,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,5.0,10.0
1,3,15,22,4,6,296,10,68,9450.0,166.0,102.0,2.0,7.0,49.0,4.0,3.0,23.0
3,6,14,9,4,6,182,4,50,9450.0,166.0,102.0,2.0,12.0,30.0,4.0,6.0,8.0
5,6,11,19,3,6,0,5,21,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,1.0,4.0
1,4,13,4,4,6,359,20,81,9450.0,166.0,102.0,2.0,4.0,60.0,4.0,20.0,20.0
1,5,12,17,3,6,323,26,100,9450.0,166.0,102.0,2.0,4.0,54.0,3.0,6.0,20.0
5,4,9,15,3,6,0,5,39,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,3.0,10.0
5,2,3,21,1,6,0,8,48,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,2.0,24.0
5,3,23,17,6,6,0,9,34,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,11.0
5,5,20,13,5,6,0,8,30,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,6.0
4,3,21,14,5,6,0,4,82,9450.0,166.0,102.0,2.0,20.0,0.0,0.0,6.0,27.0
5,3,19,23,5,6,0,13,14,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,5.0
5,6,16,18,4,6,0,13,39,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,6.0
5,7,9,0,3,6,0,9,45,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,inf,6.0
5,5,9,16,3,6,0,8,18,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,4.0
4,5,6,22,2,6,0,15,52,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,10.0
5,3,1,11,1,6,0,11,51,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,5.0,17.0
5,2,1,23,1,6,0,4,32,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,1.0,16.0
5,3,23,5,6,6,0,7,39,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,8.0,13.0
5,1,21,16,5,6,0,9,29,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,29.0
5,4,18,4,5,6,0,12,22,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,6.0,6.0
5,4,14,23,4,6,0,12,22,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,6.0
4,2,16,19,4,6,0,6,77,9450.0,166.0,102.0,2.0,13.0,0.0,0.0,4.0,38.0
1,4,15,21,4,6,370,15,102,9450.0,166.0,102.0,2.0,7.0,62.0,4.0,5.0,26.0
1,7,14,16,4,6,541,10,146,9450.0,166.0,102.0,2.0,15.0,90.0,4.0,9.0,21.0
5,5,11,3,3,6,0,11,15,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,5.0,3.0
1,7,13,16,4,6,286,3,96,9450.0,166.0,102.0,2.0,32.0,48.0,3.0,6.0,14.0
2,6,11,7,3,6,348,7,77,9450.0,166.0,102.0,2.0,11.0,58.0,5.0,11.0,13.0
5,4,9,22,3,6,0,9,40,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,10.0
5,2,6,3,2,6,0,9,20,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,7.0,10.0
5,4,1,22,1,6,0,7,53,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,2.0,13.0
5,3,22,12,6,6,0,17,7,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,1.0,2.0
5,7,20,12,5,6,0,2,39,9450.0,166.0,102.0,2.0,20.0,0.0,0.0,3.0,6.0
5,5,18,18,5,6,0,37,95,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,5.0,19.0
5,4,18,12,5,6,0,10,80,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,7.0,20.0
5,5,16,11,4,6,0,12,26,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,5.0
5,7,14,23,4,6,0,12,79,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,3.0,11.0
1,3,16,0,4,6,278,20,95,9450.0,166.0,102.0,2.0,5.0,46.0,3.0,inf,32.0
5,5,14,3,4,6,0,11,16,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,5.0,3.0
5,1,12,21,3,6,0,7,22,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,22.0
5,4,9,3,3,6,0,7,26,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,9.0,6.0
5,3,8,11,2,6,0,18,32,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,3.0,11.0
5,2,3,15,1,6,0,7,15,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,8.0
5,3,1,2,1,6,0,16,28,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,14.0,9.0
5,5,21,4,5,6,0,12,41,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,10.0,8.0
1,4,22,21,6,6,368,9,133,9450.0,166.0,102.0,2.0,15.0,61.0,3.0,6.0,33.0
